feature,class_label,class_number
"[-4.1537491e+02 -2.6380798e+01 -1.2698531e+02  1.4949548e+01
 -7.2463226e+01  2.2686541e+01 -5.9880192e+01  9.2265773e-01
 -1.7690954e+01  1.9274724e+00  2.5038328e+00 -1.1729866e+01
  1.7441111e+01 -6.9228592e+00  1.9409840e+01 -4.4538927e+00
  1.5868998e+01  2.4096372e+00  7.9548988e+00  5.6314554e+00
  4.3640435e-02  5.9268718e+00 -6.4381089e+00  3.1008713e+00
 -8.1689911e+00  1.4678965e+00 -7.4367480e+00 -2.5197589e+00
 -5.5502620e+00 -3.7203724e+00 -4.9081817e-01 -2.7403572e+00
  2.5697656e+00 -1.8727071e+00  4.5976572e+00  3.4592348e-01
  5.5539641e+00  1.3892767e+00  2.4683685e+00  1.0126753e+00]",easblu,4
"[-4.1247067e+02 -2.9392786e+01 -1.2214587e+02  1.6629843e+01
 -6.6075142e+01  2.4048479e+01 -5.6016602e+01  5.2107096e-01
 -1.5902396e+01  2.1423049e+00  2.3725502e+00 -1.3163301e+01
  1.6490282e+01 -5.9950294e+00  1.8104652e+01 -5.2770557e+00
  1.4964541e+01  3.3351016e+00  7.3229604e+00  5.1171894e+00
 -1.2052420e+00  5.9180655e+00 -6.2822986e+00  2.6405578e+00
 -7.9099092e+00  1.3941998e+00 -6.9369178e+00 -2.9600272e+00
 -5.1940298e+00 -4.2340355e+00 -2.7302736e-01 -2.7213583e+00
  2.7222505e+00 -1.4824516e+00  4.5962796e+00  4.5795324e-01
  5.2070556e+00  2.1752408e+00  2.6313314e+00  1.1340529e+00]",easblu,4
"[-4.2351093e+02 -3.1414368e+01 -1.3018944e+02  2.0004587e+01
 -7.4130898e+01  2.5085966e+01 -5.8925419e+01  1.6525261e+00
 -2.0870275e+01  9.0798575e-01  2.0961306e+00 -1.2508281e+01
  1.6748970e+01 -7.6528277e+00  1.9643774e+01 -4.4403262e+00
  1.7577450e+01  3.2307701e+00  9.8002443e+00  6.3840923e+00
  1.6091435e-01  5.4832082e+00 -6.1797876e+00  3.5851374e+00
 -7.8961148e+00  2.5853906e+00 -7.1814470e+00 -2.0983899e+00
 -5.9763136e+00 -4.4420033e+00 -2.1501598e+00 -3.3347692e+00
  2.4000287e+00 -1.7156354e+00  5.0248137e+00  5.1864338e-01
  6.2010860e+00  1.7518601e+00  3.2951710e+00  8.5849994e-01]",easblu,4
"[-5.97059937e+02  2.56987019e+01 -6.27633553e+01  1.34890089e+01
 -1.67690716e+01  6.32156897e+00 -2.35649357e+01 -2.85956554e+01
 -6.53110647e+00 -5.97159719e+00 -1.82226715e+01 -1.16216593e+01
 -1.21680057e+00 -8.72667885e+00  8.00191402e+00 -5.75208807e+00
  2.52474397e-01  5.87859917e+00  5.31612337e-01  1.42440009e+00
 -5.28861523e+00  7.15071154e+00  8.79751965e-02 -9.41654444e-02
  6.39080238e+00  1.30237365e+00 -2.24567764e-02  5.06704712e+00
  2.08393764e+00 -1.26705027e+00  5.83767748e+00 -1.84709895e+00
  1.68593931e+00  3.24038076e+00 -3.13126326e+00  1.08501494e-01
  1.31902695e+00 -5.66529512e-01 -3.25005126e+00  3.00408691e-01]",easblu,4
"[-5.9834381e+02  2.1221910e+01 -5.3269184e+01  7.0433354e+00
 -1.6428583e+01  4.2043533e+00 -1.4541637e+01 -2.4293692e+01
 -3.5264142e+00 -3.3662684e+00 -1.9355656e+01 -6.0637851e+00
  3.8176332e+00 -1.0377688e+01  5.6318865e+00 -2.8346307e+00
 -6.9266576e-01  5.2983656e+00  2.0983114e+00  3.5350249e+00
 -4.8718700e+00  4.2245474e+00 -7.8089988e-01  8.2954490e-01
  7.8784132e+00 -1.2168393e+00 -1.2571903e+00  3.8758850e+00
  1.3179733e+00 -3.8433817e-01  4.3745985e+00 -4.9185705e-01
  1.3873639e+00  2.4318597e+00 -2.3339877e+00 -5.6741309e-01
  1.0851755e+00 -3.6416316e-01 -3.5002573e+00  9.5258808e-01]",easblu,4
"[-5.8763263e+02  1.6610910e+01 -4.7068813e+01  5.9395361e+00
 -6.0502300e+00  3.6856766e+00 -1.4351824e+01 -2.8284603e+01
 -8.0709672e-01  4.7580805e+00 -1.6252768e+01 -6.0137753e+00
  2.7828362e+00 -7.0595150e+00  7.0966592e+00 -9.8996270e-01
 -2.2488904e+00  5.9704895e+00  4.3052292e+00  2.7269833e+00
 -4.1153769e+00  4.1539907e+00  2.1609006e-02 -6.5820521e-01
  7.6987567e+00 -5.4896450e-01 -2.2388353e+00  2.9518280e+00
 -7.5990325e-01 -2.2464020e+00  2.6732583e+00 -2.1881869e+00
 -1.4796291e-01  3.6269968e+00 -2.5072253e+00 -1.2707032e+00
  2.3280327e+00 -1.1007471e-01 -2.5837650e+00  1.6007823e+00]",easblu,4
"[-6.2148743e+02  3.2464634e+01 -7.1429840e+01  1.8412914e+01
 -3.7233505e+01  1.2388574e+01 -2.6682035e+01 -2.4504101e+01
 -9.6221848e+00 -2.1884267e+00 -1.6977234e+01 -1.0969897e+01
  2.4195375e+00 -1.5976588e+01  1.1944652e+01 -6.4598756e+00
  5.3179884e-01  4.3877621e+00  4.4641070e+00  4.5974326e+00
 -6.0201159e+00  7.5182190e+00 -2.3890400e+00  2.5493431e+00
  5.9902515e+00  1.2952753e+00 -1.8127844e-01  6.6952515e+00
  7.3292893e-01 -8.1586808e-01  7.7816072e+00 -9.7943634e-01
  3.5311007e+00  2.6036968e+00  1.0979596e+00  9.4056472e-02
  2.2693002e+00  1.0945528e+00 -2.1316950e+00  2.8296826e+00]",easblu,4
"[-6.2986981e+02  3.5287827e+01 -4.9196033e+01  3.6568630e+00
 -2.0527264e+01 -3.9288068e+00 -2.9094788e+01 -3.7695683e+01
  1.0928710e+01 -7.5295792e+00 -1.0378249e+01  2.4810007e+00
 -8.4410706e+00  1.5915378e+00  4.5008378e+00  2.7515693e+00
  4.2988472e+00 -4.1808161e-01  7.4941516e+00 -1.0527068e+00
 -2.8980029e+00  5.7333460e+00 -5.4584270e+00  5.2355180e+00
  3.5336473e+00 -5.0775766e+00  5.7590857e+00  5.8795047e-01
  1.7711046e+00  1.8385755e+00 -8.8474220e-01  1.9244943e+00
 -1.5755013e+00  1.2380232e+00 -3.7732568e-01 -3.8376555e+00
  8.0758774e-01 -5.8842105e-01 -2.3481851e+00  1.4335107e+00]",easblu,4
"[-6.3869891e+02  4.3124821e+01 -5.5187096e+01  6.3345270e+00
 -3.4378590e+01 -5.9325228e+00 -3.0014204e+01 -3.5307194e+01
  6.9879546e+00 -9.7034397e+00 -6.9988546e+00 -1.8794060e+00
 -9.1334639e+00  3.5564349e+00  6.6588030e+00  1.6527828e+00
  5.8172822e+00 -1.0465050e+00  6.0985627e+00  7.9359359e-01
 -2.7936332e+00  7.6546159e+00 -6.8548946e+00  7.6002550e+00
  5.8815250e+00 -4.7767453e+00  8.4163113e+00 -5.1100146e-02
  1.8940556e+00  4.2270260e+00  1.7551727e+00  1.8472940e+00
 -1.4644466e-01  1.6083208e+00 -8.6163706e-01 -2.1869161e+00
  1.0435485e+00  1.4118004e+00 -2.6126459e+00  2.0039558e+00]",easblu,4
"[-6.3047382e+02  4.0759583e+01 -5.8428623e+01  2.3828011e+00
 -2.9864582e+01 -4.1475811e+00 -3.1105566e+01 -3.3531158e+01
  1.0924342e+01 -1.3002015e+01 -8.3472576e+00  2.1143749e+00
 -8.0587482e+00  4.6570096e+00  4.3590827e+00  5.4227954e-01
  6.2037768e+00 -1.6881568e+00  8.5908079e+00  1.2198555e+00
 -4.1905551e+00  8.8642101e+00 -6.9600816e+00  5.6198812e+00
  5.4750133e+00 -5.1150637e+00  7.4238830e+00 -1.9823214e+00
  2.4105866e+00  4.3006468e+00 -1.2196542e+00  3.7791934e+00
  3.4762117e-01 -2.3278852e-01 -9.7136006e-02 -2.5188143e+00
  1.0812073e+00  9.6860456e-01 -2.9028175e+00  1.5261862e+00]",easblu,4
"[-6.3429578e+02  3.9006802e+01 -5.4367851e+01  5.3890462e+00
 -2.7725183e+01 -1.0413161e+01 -2.8553694e+01 -3.1707394e+01
  6.9137330e+00 -9.7410440e+00 -6.2505436e+00  3.0314291e-01
 -1.0359322e+01  4.8929205e+00  7.1733665e+00 -8.2236648e-01
  6.3606319e+00  1.0767313e+00  5.6605911e+00  1.5447046e+00
 -1.1413329e+00  7.1253481e+00 -7.4440351e+00  5.8135314e+00
  5.9074631e+00 -5.7559133e+00  6.2719064e+00 -4.8176694e-01
  6.9098520e-01  3.2727654e+00 -1.2701267e-01  1.4194249e+00
  8.6308575e-01  1.0048355e+00 -1.7109953e+00 -1.7714958e+00
  7.4371368e-01  2.9761407e-01 -2.3031421e+00  1.4416445e+00]",easblu,4
"[-6.3813159e+02  4.0852795e+01 -5.4119507e+01  3.6609883e+00
 -3.2625320e+01 -3.9756260e+00 -3.1225143e+01 -3.7519844e+01
  9.4467058e+00 -6.2600379e+00 -7.7967944e+00 -2.2234664e+00
 -9.0775614e+00  4.2217498e+00  7.6390810e+00  1.8840580e+00
  5.2037945e+00 -1.6981980e+00  8.6745977e+00  2.1865327e+00
 -3.3005831e+00  8.9272318e+00 -7.0942669e+00  6.2703691e+00
  4.6866817e+00 -5.8578563e+00  8.3699903e+00 -1.3819281e+00
  9.6897191e-01  3.2868245e+00 -3.5985512e-01  3.2113755e+00
  7.6703060e-01  8.4563595e-01  3.2183409e-01 -1.9210701e+00
  7.6464677e-01  8.3120507e-01 -2.4713407e+00  2.3412716e+00]",easblu,4
"[-6.3168433e+02  4.1954479e+01 -7.3338417e+01  7.0611887e+00
 -2.6854855e+01 -1.8879101e+00 -3.4578400e+01 -3.5629036e+01
  6.2201796e+00 -1.0756195e+01 -6.1888738e+00 -1.4191260e+00
 -7.8146510e+00  1.9524646e+00  6.1980767e+00  1.2582315e+00
  6.8196402e+00 -3.5947868e-01  7.4600534e+00  3.1338348e+00
 -2.9720814e+00  9.6864328e+00 -5.6491098e+00  6.9364295e+00
  4.6283035e+00 -4.9071064e+00  8.6380920e+00 -9.8786634e-01
  2.4319549e+00  3.5210207e+00  2.8786331e-01  2.4912643e+00
  1.1027079e+00  1.3082845e+00  3.2612556e-01 -7.9979730e-01
  3.9271933e-01  1.9136691e+00 -1.9395810e+00  2.3364537e+00]",easblu,4
"[-6.4065643e+02  4.4873440e+01 -6.8331879e+01  1.5433545e+01
 -3.7071609e+01 -8.0719318e+00 -3.8256527e+01 -3.0243952e+01
  4.9497199e+00 -1.1685838e+01 -7.3430614e+00 -2.1985605e+00
 -7.6156096e+00 -8.4700429e-01  1.0088431e+01 -1.2905234e+00
  6.6533213e+00  1.1319015e+00  6.2717986e+00  8.9877802e-01
 -2.4292285e+00  1.0837187e+01 -9.0520868e+00  8.8770504e+00
  3.4642649e+00 -3.4522822e+00  9.8311749e+00 -5.4039127e-01
  4.8826609e+00  3.0972090e+00  3.0201936e+00  2.9421463e+00
  3.6684072e+00  1.6382539e+00  1.0723724e-01 -1.2831849e-01
 -7.6678447e-02  3.9693732e+00 -2.7098172e+00  4.0348020e+00]",easblu,4
"[-6.3255652e+02  3.9829311e+01 -7.3133804e+01  1.8595217e+01
 -3.8810883e+01 -9.5429974e+00 -3.4996246e+01 -2.6837677e+01
  3.8756180e+00 -1.1503360e+01 -1.2453812e+01  3.4965611e-01
 -6.1490045e+00 -1.2093116e+00  1.3670908e+01 -6.1913328e+00
  7.0312772e+00  5.4280913e-01  4.2625608e+00  1.7248113e+00
  1.6505340e+00  1.0028793e+01 -1.0859229e+01  1.3749030e+01
  2.3420534e-01 -1.3930721e+00  1.1320839e+01 -3.8458011e+00
  5.1180491e+00  3.4822040e+00  1.9415692e+00  2.2753356e+00
  4.6436172e+00 -7.6376510e-01  3.5584223e+00 -1.2753911e+00
 -3.2612279e-01  7.0236802e+00 -6.7692928e+00  4.9995770e+00]",easblu,4
"[-4.9314932e+02  6.4681023e+01 -1.2276249e+02 -2.0586876e+01
 -1.8464086e+00  1.1206784e+01 -1.5146135e+01 -2.1049097e+00
 -1.2617280e+01 -1.0693918e+01  5.7503767e+00 -3.4679215e+00
  1.2101331e+01  5.2479682e+00  8.5730619e+00 -8.4861547e-02
  4.1408358e+00  9.2100401e+00  2.2321525e+00  8.2011709e+00
  2.6126111e+00  5.5987878e+00  3.4921515e+00  5.9403896e+00
  1.9119906e+00 -1.5855013e+00  2.2644536e+00  5.6357265e-01
  3.4051993e+00  6.9711977e-01  1.8536854e+00 -3.8866186e-01
  1.7195329e-02  5.3240800e-01 -3.2847723e-01  1.1681660e+00
 -5.7423419e-01  3.5880294e-01 -2.0070977e+00 -9.6341169e-01]",easblu,4
"[-4.93278900e+02  5.38598251e+01 -1.24837753e+02 -1.68926239e+01
  5.51693630e+00  1.53967009e+01 -1.40278721e+01 -8.89481664e-01
 -1.03451805e+01 -9.41529560e+00  3.46397614e+00 -4.56950712e+00
  1.45631065e+01  5.83645296e+00  6.23589706e+00  9.15044665e-01
  7.41527319e+00  1.08231392e+01  2.06291962e+00  7.10135937e+00
  3.66303086e+00  6.61801815e+00  2.32523561e+00  4.32352781e+00
  1.49770415e+00 -1.71314836e+00  1.78889203e+00  8.13872993e-01
  2.98472452e+00 -7.20877945e-03  7.88498819e-01 -6.93852067e-01
 -9.61881727e-02 -4.48908299e-01  4.14683133e-01  1.79037666e+00
 -1.45963764e+00 -1.84458911e-01 -1.15859687e+00 -4.77974057e-01]",easblu,4
"[-4.9649670e+02  6.1242256e+01 -1.2597087e+02 -1.0440290e+01
  4.1073112e+00  1.7259827e+01 -1.7405684e+01 -3.8777623e+00
 -1.0637981e+01 -6.8355455e+00  4.5720363e+00 -7.4882035e+00
  1.1351691e+01  3.0157425e+00  7.2569571e+00 -1.1888151e+00
  4.0189667e+00  9.8881674e+00  3.8783000e+00  8.3689470e+00
  2.8926513e+00  6.2748308e+00  3.7271259e+00  8.1502295e+00
  1.5173788e+00 -2.1643853e+00  3.2837543e+00  1.8579397e+00
  2.8486562e+00  2.1308315e-01  1.8086619e+00 -1.6542981e+00
 -5.7709414e-01 -6.8136847e-01 -5.6644741e-02  3.9546928e-01
 -1.5418873e+00  4.9526334e-01 -2.5078981e+00 -9.7019726e-01]",easblu,4
"[-4.99130005e+02  5.20726700e+01 -1.25679970e+02 -1.02896471e+01
  7.57755518e+00  1.42310743e+01 -1.87254391e+01 -2.48533130e+00
 -9.01877785e+00 -6.71150732e+00  5.08326817e+00 -5.48258305e+00
  1.28165865e+01  5.88109255e+00  8.53783321e+00  2.99100876e-01
  4.09075785e+00  8.31906223e+00  4.68555975e+00  9.20019054e+00
  2.16157126e+00  4.95364952e+00  2.13077044e+00  5.99983883e+00
  1.00912714e+00 -2.84354663e+00  1.21289706e+00  8.90302539e-01
  2.60945654e+00 -5.69870412e-01  8.81018043e-01 -1.49541628e+00
 -3.47144425e-01 -6.40580952e-01 -4.09839183e-01  2.76597798e-01
 -7.24820733e-01  6.62855685e-01 -2.35932302e+00 -1.21189646e-01]",easblu,4
"[-4.91013489e+02  4.38277359e+01 -1.18472809e+02 -6.10408258e+00
  1.91263504e+01  1.44606876e+01 -1.38919420e+01 -1.86244369e+00
 -3.86235046e+00 -1.32547426e+00  6.54552460e+00 -5.79005766e+00
  1.04482155e+01  9.78751183e+00  1.01311474e+01  9.59577322e-01
  3.18629622e+00  1.11923513e+01  7.67390490e+00  8.83823013e+00
  1.47958148e+00  4.61446476e+00  4.85290766e+00  4.59350252e+00
  1.17670536e-01 -1.38273096e+00  3.46481419e+00  1.54059494e+00
  2.88849616e+00  1.33150339e+00  1.47488570e+00  2.45258555e-01
  7.87950218e-01  9.47345018e-01  5.78231931e-01  1.23399460e+00
 -5.36454059e-02  8.90253365e-01 -1.26067305e+00  1.25253782e-01]",easblu,4
"[-4.8830826e+02  5.3778175e+01 -1.2456520e+02 -1.8058516e+01
  6.4769392e+00  8.6086569e+00 -1.2848380e+01  1.9433844e-01
 -9.2744036e+00 -9.7677355e+00  4.6086860e+00 -2.4468963e+00
  1.2550445e+01  8.8203106e+00  9.4192581e+00  6.8931985e-01
  3.6945999e+00  1.0414783e+01  6.0157824e+00  8.9938993e+00
  2.5388155e+00  6.0111256e+00  5.5627828e+00  4.9604769e+00
 -1.2747728e+00 -3.7304385e+00  2.4775722e+00  2.1379464e+00
  3.7572591e+00 -2.0123188e-01  1.8891095e-01 -3.4711877e-01
  1.9800319e-01  8.9462614e-01  2.5818402e-01  1.3210320e+00
 -6.5162110e-01  7.4440205e-01 -5.5419618e-01  1.6600505e-01]",easblu,4
"[-5.03449554e+02  5.49960060e+01 -1.23596886e+02 -1.57917500e+00
  4.40240335e+00  1.24431934e+01 -2.26035252e+01 -3.41710973e+00
 -7.33029413e+00 -3.49650931e+00  7.32922459e+00 -6.06384325e+00
  1.28975325e+01  8.00857925e+00  1.21841297e+01 -3.10294539e-01
  4.50550604e+00  9.99340725e+00  6.02292967e+00  9.40740871e+00
  1.42660058e+00  4.72827387e+00  2.23146415e+00  7.70941544e+00
  5.25869012e-01 -2.52974367e+00  2.13683891e+00  1.31715465e+00
  3.77692533e+00 -6.44276515e-02  1.20467961e+00 -7.84349382e-01
  1.19934392e+00 -6.20007455e-01 -4.73213196e-01  4.31486338e-01
 -9.67507958e-01  7.05377877e-01 -1.92511296e+00 -3.99206489e-01]",easblu,4
"[-4.5776068e+02  1.6257092e+02 -6.9484604e+01  3.0621471e+01
 -3.6120773e+01  1.0110952e+01 -1.5774882e+01  5.1916587e-01
 -4.8074775e+00 -8.4555454e+00  5.3309474e+00 -7.7841840e+00
  7.6339183e+00 -5.3208108e+00  5.6432199e+00 -3.1332994e+00
  5.7189441e-01  2.4374735e-03 -2.1666055e+00  2.7742624e+00
 -4.1087174e+00  1.7584726e+00 -3.1701109e+00  2.4295294e+00
 -1.7421292e+00  1.3953511e+00 -8.1883490e-01 -3.0981090e+00
  1.6322827e+00 -2.7955627e+00  5.1454782e-01 -1.9649429e+00
  1.3760265e+00 -1.4244204e+00 -8.2549566e-01 -1.4438355e-01
 -1.1016014e+00  5.9903491e-01 -1.5534190e+00  4.6804514e-02]",easblu,4
"[-4.5431207e+02  1.5993260e+02 -6.0876194e+01  1.9761286e+01
 -2.4131012e+01  5.4050934e-01 -1.6832743e+01 -3.9220383e+00
 -6.6056442e+00 -9.1518898e+00  4.2365184e+00 -5.8096113e+00
  7.8015604e+00 -1.7719873e+00  3.8746700e+00 -2.2754169e+00
 -1.7390059e+00 -4.4442135e-01 -3.4733036e+00  1.2103003e+00
 -3.6952345e+00 -2.7811551e-01 -2.6054220e+00  3.3811276e+00
  3.8352504e-01 -1.9409198e-01 -6.5403515e-01 -2.5684969e+00
  3.9416638e-01 -3.6017764e+00  1.8662784e-01 -1.3963363e+00
  5.7714351e-02 -2.2571547e+00 -1.7314279e+00  5.8890593e-01
 -1.5212544e+00  2.4024791e-01 -1.5610393e+00 -2.3541257e-01]",easblu,4
"[-4.2681470e+02  1.7063326e+02 -5.3800003e+01  2.1007231e+01
 -1.8582165e+01  1.0118825e+01  2.2858894e+00  2.0091355e+00
  1.9282688e-01 -3.1144178e+00  9.3014345e+00  1.6687958e+00
  8.8854504e+00  1.5160738e+00  6.4724135e+00  1.3873217e+00
  1.4370956e+00  3.2911394e+00  3.4578434e-01  2.8666399e+00
 -2.0306866e+00  1.8804598e+00  8.3504021e-02  2.2535734e+00
  9.8054868e-04  6.8144566e-01 -4.2045179e-01 -3.0556810e+00
  6.5428108e-01 -2.5853975e+00 -2.3994771e-01 -1.6216320e+00
  1.3544720e-01 -3.6042753e-01 -1.2307175e+00  4.2696502e-02
 -1.2390175e+00  2.9944393e-01 -1.1246160e+00  4.1092638e-02]",easblu,4
"[-5.19882080e+02  6.70741272e+01 -1.04648964e+02  4.98971672e+01
 -3.51044807e+01  1.79055004e+01 -8.70702934e+00  3.91068530e+00
  9.05518413e-01 -6.63590336e+00  1.65812359e+01 -2.65108070e+01
  1.22449989e+01  2.41740748e-01 -9.68111992e+00  2.18123627e+00
  5.46438575e-01 -1.31671000e+00 -9.32452393e+00  1.06489296e+01
 -1.16035986e+01 -1.86210763e+00  6.94987535e+00 -9.50510788e+00
  5.78724504e-01  1.60622048e+00 -8.17510486e-01 -6.07256985e+00
  4.49091339e+00 -3.58510089e+00 -3.92525291e+00  6.48799515e+00
 -5.03127909e+00  2.39505410e-01 -2.62366205e-01 -8.70842755e-01
 -2.53671646e+00 -1.48811710e+00  1.65034741e-01 -4.79704857e+00]",easblu,4
"[-5.0365765e+02  7.5964119e+01 -1.1726136e+02 -8.3057032e+00
  1.4591009e+01 -5.8236647e+00  1.3449957e+01  2.0288657e-01
  3.0103269e+00  6.2014713e+00 -2.8784921e+00  9.6297646e+00
  2.3428867e+01  1.9167032e+01  1.9488699e+01  2.4891953e+01
  1.0817501e+01  3.9360394e+00  5.7216439e+00 -5.1476631e+00
 -1.5203143e+00 -8.8012815e-01 -1.1454286e+01 -2.2585871e+00
 -2.3808846e+00 -1.0089516e+01 -1.0676794e+00 -5.1024404e+00
 -8.6334963e+00  3.8116321e-01 -5.0221148e+00 -3.7437840e+00
  3.3550723e+00 -2.9863141e+00 -2.1961153e+00  1.3558152e-01
 -1.6951284e+00 -1.4263206e+00 -3.5995848e+00 -5.0562280e-01]",easblu,4
"[-5.0726892e+02  7.3052361e+01 -1.2255590e+02  5.2634341e-01
  1.1983296e+01 -8.3855133e+00  1.1260381e+01  3.4318826e+00
  1.0199519e+01  8.6148949e+00 -1.4081026e+00  7.4090743e+00
  2.3678225e+01  1.8456072e+01  1.8481939e+01  2.8281870e+01
  9.6573954e+00  2.5153344e+00  5.6753068e+00 -4.7100720e+00
 -9.0939559e-02 -4.5173317e-01 -9.0958433e+00 -1.8369660e+00
 -2.8986614e+00 -1.0147920e+01 -3.0476782e+00 -5.2301650e+00
 -9.5703478e+00  2.2528070e-01 -3.0028265e+00 -5.0806665e+00
  3.5849824e+00 -9.6365511e-01 -2.2821267e+00  7.8329360e-01
 -8.4670109e-01  4.3159020e-01 -1.7881202e+00 -1.4244787e+00]",easblu,4
"[-5.11821167e+02  6.91320267e+01 -1.26625404e+02  7.58568907e+00
  8.17226410e+00 -7.34570456e+00  6.62203312e+00  2.65089560e+00
  1.20559225e+01  8.83959579e+00  2.81202674e+00  7.79385042e+00
  2.36644001e+01  1.65763817e+01  1.95869370e+01  3.12108479e+01
  9.55896187e+00  2.49679899e+00  4.11957455e+00 -4.52850771e+00
  9.18958545e-01 -3.52423191e+00 -1.07207947e+01  3.41556758e-01
 -5.00679779e+00 -1.07348795e+01 -9.78723884e-01 -5.26990223e+00
 -8.16980839e+00 -7.36367643e-01 -1.94040406e+00 -2.93511415e+00
  3.18131399e+00 -3.70761931e-01 -3.64768815e+00  3.79316062e-01
 -5.92609107e-01  8.36449921e-01 -7.73566902e-01 -3.48637915e+00]",easblu,4
"[-5.0162524e+02  6.2407215e+01 -1.1224752e+02  3.6251283e+00
  1.5222339e+01 -3.3791468e+00  1.0213173e+01  4.8670392e+00
  1.4952394e+01  7.3953977e+00  3.9792247e+00  1.0065274e+01
  1.9402285e+01  2.2621206e+01  1.5371566e+01  2.5729385e+01
  1.2143747e+01  1.4013098e+00  7.3640785e+00 -7.5683637e+00
  2.7686493e+00  7.9281896e-01 -1.3290887e+01  4.5967059e+00
 -3.0634058e+00 -8.7290602e+00  1.6716596e+00 -5.5689631e+00
 -3.6388128e+00 -1.3736396e+00 -1.5971571e+00  4.8286608e-01
 -6.2269098e-01  5.4188418e-01 -4.0040445e+00 -1.3219002e+00
  5.5851936e-01 -3.8016336e+00  3.9117685e-01 -3.3018734e+00]",easblu,4
"[-5.0697415e+02  5.6377499e+01 -1.1323724e+02  9.0172380e-01
  1.1944437e+01 -5.4270287e+00  1.0286257e+01  3.5229888e+00
  1.0594362e+01  5.5020494e+00  2.4221392e+00  7.8812537e+00
  1.9848022e+01  2.1201588e+01  1.2374311e+01  2.4365778e+01
  1.0896865e+01  9.8004574e-01  7.3469381e+00 -8.0197411e+00
  3.7361956e+00  2.8976927e+00 -1.3065262e+01  4.1084356e+00
 -8.3821750e-01 -6.9466238e+00  1.7036718e+00 -5.1417460e+00
 -3.0958118e+00 -2.5474337e-01 -2.3706129e+00 -2.7448571e-01
  1.5288614e+00  4.2835104e-01 -4.3732400e+00 -9.0338594e-01
 -7.8597158e-01 -3.4607282e+00 -2.1544836e-01 -5.0805550e+00]",easblu,4
"[-5.0771277e+02  4.5603607e+01 -1.0648498e+02  5.1819296e+00
  2.1663313e+01 -1.6159456e+00  5.4454417e+00  5.2755694e+00
  1.3656257e+01  2.9861166e+00  1.7211632e+00  8.4142418e+00
  1.5159465e+01  1.8709078e+01  1.4775939e+01  2.3108582e+01
  9.6204405e+00  3.2031875e+00  7.3746986e+00 -8.7512941e+00
  4.9320197e+00  2.6597910e+00 -1.2711683e+01  6.2794976e+00
 -2.6610572e+00 -7.6002812e+00  5.9747577e+00 -4.7665725e+00
 -4.8848376e+00  4.1014966e-01 -1.4026546e+00 -9.1197923e-02
  6.5651232e-01  1.9445767e-01 -4.9454198e+00 -1.1766442e+00
 -6.9793326e-01 -5.1134782e+00  3.0608779e-01 -5.3297925e+00]",easblu,4
"[-5.2010657e+02  5.2838787e+01 -1.1395089e+02  4.1414495e+00
  1.4454117e+01  1.4487680e+00  4.8088894e+00 -4.0762134e+00
  1.7013170e+01  6.7237353e+00 -2.1381214e+00  7.2645421e+00
  2.1321198e+01  2.1144224e+01  1.1159618e+01  2.6727476e+01
  1.2453571e+01  1.9189180e+00  9.2099304e+00 -8.5555544e+00
  3.1338871e+00  8.4053254e-01 -1.0743186e+01  7.2863035e+00
 -7.5177412e+00 -7.6574545e+00  6.6184812e+00 -7.0826440e+00
 -4.4516530e+00 -3.3029088e-01 -1.1896819e+00  6.8051314e-01
 -3.3976424e-01  1.1795397e+00 -4.5313053e+00 -1.0704670e+00
  5.4788548e-01 -5.3386464e+00 -2.0184219e-01 -4.4461780e+00]",easblu,4
"[-5.3452136e+02  8.6793480e+01 -1.3296547e+02  1.4120285e+01
 -6.0232244e+00 -4.8345327e+00  4.6841854e-01 -3.1349580e+00
  1.3548883e+01  1.7393408e+00  1.2886713e+00  8.4813566e+00
  2.1349583e+01  1.5094858e+01  1.4614534e+01  2.8639318e+01
  1.4576330e+01  2.9367759e+00  7.5127692e+00 -6.5082393e+00
  1.9099711e+00  2.3896301e+00 -1.4273646e+01  4.1652722e+00
 -9.1112232e+00 -1.1411257e+01  2.9824033e+00 -1.1808929e+01
 -7.1310339e+00 -2.6461363e+00 -3.2815914e+00 -2.6007035e+00
  4.1645569e-01  1.0718187e+00 -3.2998271e+00  1.7588936e+00
  2.8110659e+00  2.2874675e+00  9.3105793e-01 -9.5159465e-01]",easblu,4
"[-3.4456433e+02  1.0737790e+02 -7.7471947e+01  7.5884377e+01
 -6.3569405e+01  4.8170166e+01 -4.2119675e+01  2.3548195e+01
 -1.8122631e+01  4.1228418e+00  4.5063008e-02 -1.0037382e+01
  1.0275627e+01 -1.5954427e+01  1.4431471e+01 -1.5085206e+01
  1.0648367e+01 -9.9020691e+00  4.3694735e+00 -3.4406581e+00
 -2.1881325e+00  1.6739221e+00 -5.6628256e+00  4.7982044e+00
 -7.0553303e+00  5.0594397e+00 -6.2827072e+00  3.1211953e+00
 -5.0297723e+00  6.5647268e-01 -1.4443276e+00 -1.5553174e+00
  8.0015355e-01 -3.3293154e+00  1.3418918e+00 -4.3469028e+00
  1.5718727e+00 -3.7464087e+00  1.6251971e+00 -2.7586098e+00]",easblu,4
